"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",15.5976705750959,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",16.0423585542976,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",16.3734001838023,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",16.6930298332951,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",16.5444832883771,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",17.4516300481104,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",17.5175252789762,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",3.70332413292363,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",4.7065879490964,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",5.63583449855961,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",5.3438288007233,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",4.89350581927216,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",4.44491719292315,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",4.85398123504371,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",4.77698371291504,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",6.75955297757481,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",7.09696263522698,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",6.77147690254201,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",5.92300819197344,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",4.75047297372119,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",4.13078723401533,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",6.11695010701537,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",6.52564213057959,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",6.37435500884921,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",6.07632316859446,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",6.7268862873311,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",9.54960016591597,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",8.73456663155385,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",9.79292665256632,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",8.27561938785589,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",7.54301862178506,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",6.94375957426242,
"LVA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",8.53841134359358,
"CRI","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",6.61091986736297,
"CRI","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",6.96404229912087,
"CRI","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",6.62982560160367,
"CRI","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",7.61878922317733,
"CRI","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",7.38306529464195,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",6.49950666727006,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",9.19931798884564,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",10.6409539920226,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",9.64458446429217,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",9.48731413309338,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",13.2130321288822,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",13.2104303748483,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",13.7133396868875,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",11.6989631015584,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",12.8146889917545,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",12.3715682504923,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",10.8867089776687,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",9.54032858515602,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",9.03559310532281,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",12.936934414095,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",15.5714777035317,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",14.0433372748205,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",14.7079791143323,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",11.8041891692817,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",11.4731542119539,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",12.0941300400567,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",12.5786093863141,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",14.262949992942,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",14.5013639213705,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",14.4554711102355,
"LTU","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",15.5681077921948,
